"Fly","Distance","Acceleration","A_insect","Max_speed","Flight_time","Longest_flight","N_flights","Last_flight_end","F_counts","R_counts","dom_dir","Residual_mov","Behav_rep","Behav_add","DCh_dir_skip","DCh_time_shift","DCh_rec_miss","DCh_rec_add","DCh_unfixed","peaks1N","peaks1T","peaks2N","peaks2T","Percent_flying","Mean_speed","Total_dist","FR_ratio","Origin","Source","Morph","Ecl_date","SexWeightSize","Temp_start","Temp_end","Exp_start"
"0705mill1",1859.10827784,0.00218215962903314,0.354406777885396,3.26392911009339,1938.940121903,723.807265542,51,14227.232011388,55872,4,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -1.005328
7.0      0.632105
28.0     0.632564
38.0     0.541516
57.0     0.564965
83.0     0.246100
117.0    0.430104
130.0    0.683254
146.0    0.555319
151.0    0.484711
160.0    0.539587
170.0    0.361555
179.0    0.585006
207.0    0.522612
217.0    0.508971
230.0    0.451980
250.0    0.593489
261.0    0.597840
280.0    0.425324
286.0    0.518171
306.0    0.526797
316.0    0.535410
325.0    0.581772
331.0    0.635371
336.0    0.551625
363.0    0.582340
379.0    0.813459
397.0    0.627517
403.0    0.551951
413.0    0.560373
418.0    0.509519
424.0    0.605999
457.0    0.556971
461.0    0.432612
466.0    0.563396
475.0    0.692174
480.0    0.667851
485.0    0.574351
505.0    0.449231
514.0    0.651907
518.0    0.274939
526.0    0.547328
537.0    0.502395
545.0    0.607819
551.0    0.673069
558.0    0.596160
564.0    0.507816
577.0    0.429770
583.0    0.610861
588.0    0.605441
593.0    0.648721
Name: Residual_mov, dtype: float64>",1.67676801326306,0.00606693876648956,0,9,2,0,4,9,16,573,994,13.4648619576597,0.958827070954284,55868,13968,"22 Summer","W","S",705,"fma",20.8,20.7,1238
"0706mill1",143.17416892,0.00915737012805055,0.0721443066588393,0.628449027696112,408.390190093005,32.646045286,30,13866.656660507,19,5120,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.020629
12.0     0.408824
47.0     0.482979
80.0     0.530958
90.0     0.457646
102.0    0.442453
119.0    0.461457
131.0    0.417238
148.0    0.357477
160.0    0.433431
168.0    0.379712
195.0    0.362315
206.0    0.493445
222.0    0.377321
237.0    0.370399
263.0    0.328129
277.0    0.302277
290.0    0.491208
303.0    0.390923
315.0    0.323016
337.0    0.395515
353.0    0.423859
380.0    0.382199
392.0    0.313628
404.0    0.446502
412.0    0.368605
421.0    0.458079
429.0    0.394367
452.0    0.388568
470.0    0.365403
Name: Residual_mov, dtype: float64>",0.983450307238709,-0.000686640560193102,0,0,0,0,6,0,0,34,0,2.83604298675698,0.350581802387061,5101,269.473684210526,"22 Summer","W","S",705,"fma",20.8,20.7,1229
"0706mill2",81.21803016,0.000431273142007344,0.09501354269259,0.956528190449276,175.603000625,79.782344411,8,13868.148279284,4447,216,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.129695
104.0    0.537335
129.0    0.532913
349.0    0.544878
420.0    0.572204
569.0    0.630982
588.0    0.567030
612.0    0.662248
Name: Residual_mov, dtype: float64>",1.08447150938708,0.000916399960065857,0,0,0,0,21,0,0,11,0,1.21946528211806,0.462509352749848,4231,20.587962962963,"22 Summer","W","S",705,"fma",20.8,20.7,1232
"0706mill3",199.8642126,0.00549261985596879,0.176069394979638,1.46123208255323,303.880358545003,62.015010671,17,14396.116334394,1412,9170,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      -0.145174
45.0      0.727411
248.0     0.663416
930.0     0.769424
1138.0    0.668700
1256.0    0.737995
1350.0    0.577826
1658.0    0.779710
1708.0    0.561775
1724.0    0.605004
1772.0    0.723443
1816.0    0.764776
1865.0    0.916164
1912.0    0.623247
1955.0    0.785251
1994.0    0.600479
2020.0    0.718925
Name: Residual_mov, dtype: float64>",1.82662638587217,0.00925678448187698,0,0,0,0,8,0,0,146,75,2.11028026767363,0.657706913197554,7758,6.4943342776204,"22 Summer","W","S",705,"ffa",20.8,20.7,1234
"0708mill1",303.13622484,0.0061275066713533,0.283398372793498,1.76708872371186,349.864404951,63.519519386,26,14208.058676184,12476,0,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.450017
44.0     0.512188
49.0     0.516894
53.0     0.586744
76.0     0.637454
81.0     0.626081
89.0     0.562899
96.0     0.505618
103.0    0.549721
112.0    0.558174
123.0    0.701638
132.0    0.547260
138.0    0.475443
143.0    0.573209
151.0    0.714612
156.0    0.564676
169.0    0.478437
194.0    0.582221
198.0    0.466072
204.0    0.546420
209.0    0.637817
216.0    0.284016
221.0    0.482774
225.0    0.477629
235.0    0.613320
241.0    0.475052
Name: Residual_mov, dtype: float64>",1.34125661267056,0.00290956522278227,0,1,0,0,0,0,0,127,162,2.42961392327083,0.866439170576542,12476,Inf,"22 Summer","W","S",707,"ffa",20.8,20.7,1206
"0714mill1",66.6214042,0.00338002470610148,0.0600955123076092,0.544933200244723,207.893579221002,42.75421223,9,9326.463275665,5490,1,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      0.169624
11.0     0.430843
21.0     0.387383
321.0    0.071622
324.0    0.186652
329.0    0.236399
370.0    0.549447
376.0    0.364916
394.0    0.518868
Name: Residual_mov, dtype: float64>",1.56040554021829,0.00684522467303865,0,0,0,0,1,0,0,33,0,1.44370541125696,0.32045917170524,5489,5490,"22 Summer","W","S",714,"fma",20.8,20.7,1225
"0714mill3",95.92068488,0.00544788353753037,0.0981018186477168,0.787071968462998,206.057479111,36.941223314,11,12736.180214378,264,3229,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      0.177810
45.0     0.842187
51.0     0.704894
91.0     0.780724
155.0    0.663481
165.0    0.733850
190.0    0.741083
200.0    0.496699
203.0    0.233572
239.0    0.709663
309.0    0.672673
Name: Residual_mov, dtype: float64>",2.25373168851058,0.0200991902443052,0,0,0,0,4,0,0,32,34,1.43095471604861,0.465504505314894,2965,12.2310606060606,"22 Summer","W","S",714,"fma",20.8,20.7,1230
"0715mill1",369.61625736,-0.000302409482736888,0.308472351990422,1.89427078848325,393.861650086008,218.392784989992,8,14025.420087618,1,10668,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0    -0.244011
16.0    0.477010
24.0    0.391206
38.0    0.526072
45.0    0.505575
58.0    0.490733
76.0    0.605832
82.0    0.415656
Name: Residual_mov, dtype: float64>",2.64426446240468,0.0100265918361103,1,0,0,0,1,1,2,18,18,2.7351503478195,0.938441854593576,10667,10668,"22 Summer","W","S",715,"fma",20.8,20.7,1251
"0715mill3",554.3537002,-0.00179150651252534,0.518435143783141,1.84639008693763,428.337820735993,428.337820735993,1,428.465014246001,1072,18421,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0   -0.037731
Name: Residual_mov, dtype: float64>",1.52325522470385,0.00545497113890185,4,0,0,0,5,38,76,388,649,2.97456819955551,1.29419741466556,17349,17.1837686567164,"22 Summer","W","S",715,"ftl",20.8,20.7,1255
"0726mill1",385.30851384,0.000911787548693312,0.28457590254513,1.71450376887293,427.963823944002,290.152840194,11,13423.702078718,75,11162,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.323633
12.0     0.589002
21.0     0.373233
30.0     0.396791
41.0     0.446846
131.0    0.584622
155.0    0.609756
223.0    0.613554
243.0    0.584683
255.0    0.539343
273.0    0.440053
Name: Residual_mov, dtype: float64>",2.55914515035627,0.00647691762283331,5,0,0,0,25,1,2,12,12,2.97197099961112,0.900329636017124,11087,148.826666666667,"22 Summer","W","S",726,"mma",20.8,20.7,1248
"0726mill2",457.1606702,-0.00081501619359652,0.322336556472013,1.68179518849676,460.98768125,294.262047679,4,14048.269240341,33,13026,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0    -0.414487
28.0    0.665747
51.0    0.685807
79.0    0.625813
Name: Residual_mov, dtype: float64>",1.16598106882349,0.00135061169078695,2,0,0,0,3,328,656,30,58,3.20130334201389,0.991698235754103,12993,394.727272727273,"22 Summer","W","S",726,"fma",20.8,20.7,1251
"0726mill3",44.3553646,0.00626935235580188,0.21345538887525,1.46461688553144,59.6482265659998,37.790739337,3,384.236942872,3876,796,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     0.138022
28.0    0.578736
57.0    0.604392
Name: Residual_mov, dtype: float64>",1.75537367947469,0.00941599475982474,0,2,0,0,23,2,4,66,38,0.414223795597221,0.743615814812558,3080,4.86934673366834,"22 Summer","W","S",726,"mma",20.8,20.7,1256
"0726mill4",464.65336924,-0.0010321958324874,0.342417890142944,2.53182582032842,522.445962371002,143.026058634,24,13439.65741032,14043,100,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.738931
53.0     0.586677
75.0     0.534852
86.0     0.578222
95.0     0.473077
110.0    0.603332
121.0    0.765069
136.0    0.682046
154.0    0.720685
169.0    0.618640
178.0    0.696093
194.0    0.711310
208.0    0.765982
218.0    0.688061
229.0    0.750882
234.0    0.570612
245.0    0.676351
265.0    0.673400
270.0    0.545995
279.0    0.684085
288.0    0.587418
295.0    0.601824
325.0    0.526755
330.0    0.560480
Name: Residual_mov, dtype: float64>",1.14417706521941,0.0014852173458274,0,9,0,0,8,6,12,142,230,3.62809696090973,0.889380725867373,13943,140.43,"22 Summer","W","S",726,"mfa",20.8,20.7,1302
"0727mill1",499.07737332,0.00486731715302292,0.0685065885860616,0.895457112832218,1418.23172353399,69.1794634070011,63,14324.437443941,18276,11,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
10.0     0.530067
61.0     0.416482
96.0     0.529135
105.0    0.393109
114.0    0.448414
           ...   
870.0    0.562900
879.0    0.431083
885.0    0.411995
887.0    0.169824
893.0    0.386748
Name: Residual_mov, Length: 63, dtype: float64>",1.43665712685454,0.00599695471939921,0,1,0,0,9,0,0,63,2,9.84883141343051,0.351901149183424,18265,1661.45454545455,"22 Summer","W","S",727,"fma",20.8,20.7,1229
"0727mill2",88.07455664,-0.00494376314584583,0.180684568739007,1.20885332868582,125.727791418,84.6571627249999,4,345.199374778,3788,171,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.307876
31.0     0.495404
61.0     0.650608
118.0    0.610533
Name: Residual_mov, dtype: float64>",1.05457523219788,-0.00157168022804341,0,1,0,0,37,0,0,9,0,0.873109662625,0.700517806339121,3617,22.1520467836257,"22 Summer","W","S",727,"fma",20.8,20.7,1234
"0727mill3",412.59324808,-0.00112299788411244,0.114294474999069,1.60636989851269,762.149551041,227.389143546,6,772.637718683,62,11900,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
4.0    -0.871587
6.0     0.012365
8.0     0.085099
10.0    0.296315
23.0    0.300996
24.0    0.022905
Name: Residual_mov, dtype: float64>",2.26702745362846,0.00930707874361697,0,0,0,3,6,2,4,23,31,5.2927052155625,0.541354708556148,11838,191.935483870968,"22 Summer","W","S",727,"fta",20.8,20.7,1239
"0727mill4",112.63788604,-0.00783265425428163,0.412127638083248,1.6625487801185,98.2007024939999,98.2007024939999,1,98.314897317,3190,0,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0   -0.20257
Name: Residual_mov, dtype: float64>",1.49874285981322,0.00333304001861728,0,3,0,0,0,0,0,3,6,0.681949322874999,1.1470171106656,3190,Inf,"22 Summer","W","S",727,"ftl",20.8,20.7,1243
"0728mill1",25.83567452,0.0118340336269932,0.119954272864641,0.704954382141778,49.6507542659988,13.332233514,4,4846.931638461,2034,10,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
19.0    0.647662
51.0    0.593901
62.0    0.672046
85.0    0.615222
Name: Residual_mov, dtype: float64>",0.889219201955286,-0.00177426202953714,0,0,0,0,4,0,0,13,0,0.344796904624992,0.520348077324023,2024,203.4,"22 Summer","W","S",727,"ffs",20.8,20.8,1224
"0728mill2",1341.36984276,0.00430757977512126,0.127889063352649,2.0565236301681,2744.282117177,356.518191476,92,14380.182698122,32,40181,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0       0.107225
6.0       0.130235
15.0      0.144044
32.0      0.750947
42.0      0.589500
            ...   
1034.0    0.390440
1040.0    0.313192
1048.0    0.255638
1062.0    0.480907
1072.0    0.605698
Name: Residual_mov, Length: 92, dtype: float64>",0.988807567238465,-0.000238434117125914,25,0,1,0,2,1400,2794,361,555,19.0575147026181,0.488787152882024,40149,1255.65625,"22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill3",4041.1094728,0.0023637542338605,0.172820637434378,2.00691829971835,6486.163766868,493.615708466001,181,12079.25282369,72,152410,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      -0.309852
4.0       0.243244
16.0      0.259431
18.0      0.402073
23.0      0.620955
            ...   
3682.0    0.271632
3684.0    0.173442
3787.0    0.438561
3802.0    0.551693
4544.0    0.456134
Name: Residual_mov, Length: 181, dtype: float64>",2.36852918553041,0.0182910728953353,50,1,1,4,40,44,88,1870,3044,45.0428039365833,0.623035374691341,152338,2116.80555555556,"22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill4",210.6438032,0.00126021179525811,0.080287857229101,1.02698718932893,522.682655011001,89.613625108,14,14367.863256164,2,6609,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.007914
9.0      0.118351
11.0     0.223705
16.0     0.442821
20.0     0.457892
25.0     0.354904
28.0     0.149247
34.0     0.383728
40.0     0.468919
45.0     0.142737
53.0     0.311699
57.0     0.300723
63.0     0.504756
176.0    0.584627
Name: Residual_mov, dtype: float64>",1.50731726424792,0.00443489995714697,6,0,0,0,2,0,0,18,6,3.62974065979862,0.403005152706984,6607,3304.5,"22 Summer","W","S",726,"fta",20.8,20.8,1233
"0729mill1",67.82306348,0.00434038980391618,0.0842674545428524,0.644125674651727,161.602658338,57.150306746,9,14158.940616318,3713,176,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.072510
25.0     0.363565
46.0     0.526724
75.0     0.485142
89.0     0.552622
156.0    0.399130
231.0    0.436902
405.0    0.559218
591.0    0.422949
Name: Residual_mov, dtype: float64>",1.60101840059023,0.00903839391311972,0,0,0,0,64,0,0,17,4,1.12224068290277,0.419690271048295,3537,21.0965909090909,"22 Summer","W","S",729,"mma",20.8,20.7,1232
"0729mill2",235.70193348,0.00556742105070069,0.12079245793069,1.00869017095639,455.326925514003,160.398818731,25,14351.314457889,19,32944,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      -0.128238
15.0      0.409082
40.0      0.353534
52.0      0.112446
64.0      0.169309
101.0     0.462906
124.0     0.413368
211.0     0.344678
214.0     0.343130
259.0     0.513416
536.0     0.305517
935.0     0.647692
1028.0    0.518634
1122.0    0.605246
1749.0    0.468140
1785.0    0.446690
1925.0    0.366032
2325.0    0.623459
2402.0    0.475146
2487.0    0.513810
2547.0    0.385034
2704.0    0.532939
3391.0    0.645142
3995.0    0.554276
4219.0    0.379835
Name: Residual_mov, dtype: float64>",0.851109710288161,-0.00636007295789754,6,1,0,1,17,1,2,681,456,3.16199253829169,0.517654283708182,32925,1733.89473684211,"22 Summer","W","S",729,"mma",20.8,20.7,1234
"0729mill3",389.23157796,0.000208958105638388,0.18956119621512,1.22251392389694,519.257779544998,436.102029936,8,9345.133303026,11923,61,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.123125
11.0     0.554538
16.0     0.587124
59.0     0.721365
92.0     0.768400
100.0    0.669057
110.0    0.570431
130.0    0.613241
Name: Residual_mov, dtype: float64>",2.30503163822274,0.00916620610102129,0,7,0,0,8,3,6,151,268,3.60595680239582,0.749592193497931,11862,195.459016393443,"22 Summer","W","S",729,"mma",20.8,20.7,1237
"0729mill4",244.64369224,0.00346243366359072,0.246349019912197,1.36757072766166,290.089491273,182.554890973,8,5409.589783578,53,8543,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      0.287696
11.0     0.584137
19.0     0.488149
35.0     0.488651
42.0     0.421268
73.0     0.492978
115.0    0.437116
136.0    0.592805
Name: Residual_mov, dtype: float64>",1.93417725796685,0.0044296402101746,6,0,0,0,7,5,10,39,16,2.0145103560625,0.843338692368447,8490,161.188679245283,"22 Summer","W","S",729,"mma",20.8,20.7,1242
"0730mill1",862.11984756,0.00326814353897326,0.0925751653549089,1.2594441580047,2065.86474502099,161.233422066,109,13517.450457861,12,78844,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0       0.004459
13.0      0.360290
20.0      0.688555
36.0      0.345734
38.0      0.296674
            ...   
6232.0    0.095829
6242.0    0.232397
6261.0    0.069488
7398.0    0.133779
7488.0    0.317833
Name: Residual_mov, Length: 109, dtype: float64>",1.44093299351837,0.00336244109759682,5,1,1,1,12,3,6,451,12,14.3462829515347,0.417316694927789,78832,6570.33333333333,"22 Summer","W","S",726,"ffs",20.8,20.8,1248
"0730mill2",101.99966712,0.00407417435025932,0.057590172847272,0.648096023757231,333.393772717003,114.551535402,17,14130.519958858,19364,29,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      -0.024686
19.0      0.291081
46.0      0.314682
97.0      0.118885
2297.0    0.431694
2374.0    0.268574
2538.0    0.187660
2552.0    0.217068
2584.0    0.356667
2607.0    0.373762
2743.0    0.361636
2932.0    0.266796
3262.0    0.180981
3733.0    0.371741
4147.0    0.292793
4204.0    0.330398
4366.0    0.346777
Name: Residual_mov, dtype: float64>",0.886458550864728,-0.00296970938129549,0,1,0,0,9,0,0,195,7,2.31523453275697,0.305943528245145,19335,667.724137931035,"22 Summer","W","S",726,"ffa",20.8,20.8,1250
"0730mill3",262.27980932,-0.000650308201799938,0.0921318240284574,0.810204129323666,563.787280437001,153.497851944,17,13749.38291614,14,8189,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.245911
3.0      0.336973
6.0      0.386376
8.0      0.222887
10.0     0.180568
11.0     0.140269
14.0     0.168285
15.0     0.353906
19.0     0.220214
20.0     0.263030
21.0     0.072048
23.0     0.313754
26.0     0.301680
28.0     0.293195
30.0     0.192036
37.0     0.600303
112.0    0.456182
Name: Residual_mov, dtype: float64>",2.34105610303627,0.0200151739983138,2,1,0,0,0,1,2,25,41,3.91518944747917,0.465210582822483,8175,584.928571428571,"22 Summer","W","S",726,"ffs",20.8,20.8,1253
"0730mill4",206.43799572,0.00233171411292546,0.0904967649020065,1.01451406562159,469.581077332002,57.926989925,16,9283.176567256,6752,0,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.197675
3.0      0.118545
15.0     0.077168
28.0     0.362133
49.0     0.424854
56.0     0.175902
91.0     0.525640
98.0     0.356157
116.0    0.461325
141.0    0.346165
149.0    0.195975
165.0    0.451818
185.0    0.447145
193.0    0.280048
206.0    0.274372
220.0    0.350667
Name: Residual_mov, dtype: float64>",1.3683545550533,0.00304410129471099,0,1,0,0,0,0,0,27,0,3.26097970369446,0.439621623794787,6752,Inf,"22 Summer","W","S",726,"fta",20.8,20.8,1255
"0731mill1",39.15995536,0.00783517380337328,0.0998816445643084,0.945236261734366,86.3686242979993,14.665127187,7,13708.351628921,5175,19,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      0.143998
38.0     0.729728
113.0    0.602263
143.0    0.674281
207.0    0.675666
277.0    0.474374
593.0    0.344870
Name: Residual_mov, dtype: float64>",0.739616063634536,-0.00996286887210104,0,0,0,0,7,0,0,35,2,0.599782113180551,0.453404875651205,5156,272.368421052632,"22 Summer","W","S",729,"mtl",20.8,20.5,1327
"0731mill2",3848.91467384,0.00190485038558556,0.195994770146655,2.48353824614643,7185.69269198402,1115.95002136,217,13438.535967901,128905,49,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0       0.761052
3.0      -0.882142
27.0      0.392432
29.0      0.140003
34.0      0.424759
            ...   
2448.0    0.360407
2452.0    0.233450
2453.0    0.037404
2456.0    0.321428
2603.0    0.216024
Name: Residual_mov, Length: 217, dtype: float64>",1.02120110429998,-0.000648439302179554,1,27,1,0,19,166,332,1061,1736,49.9006436943334,0.535635858479399,128856,2630.71428571429,"22 Summer","W","S",729,"mfa",20.8,20.5,1332
"0731mill3",95.39054108,0.00652466095617832,0.141439183204734,0.862275634470344,157.390455460999,41.906231819,7,7937.142427244,53,4077,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
39.0     0.475604
45.0     0.558287
85.0     0.661968
112.0    0.732787
165.0    0.402837
185.0    0.660391
306.0    0.420596
Name: Residual_mov, dtype: float64>",1.72853342448851,0.00731672449401558,0,0,0,0,10,2,2,29,4,1.09298927403472,0.606075767432017,4024,76.9245283018868,"22 Summer","W","S",729,"mma",20.8,20.5,1334
"0731mill4",4381.07302028,0.0020880152279554,1.39698552636078,2.56868745249365,2326.26723956,308.963823708,29,10031.754043571,126056,20,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0      0.332167
5.0     -0.830419
13.0     1.543861
14.0    -0.401026
29.0     1.881248
30.0     0.337623
31.0     0.200986
36.0     0.236384
43.0     0.694151
44.0    -0.323545
47.0     0.506459
50.0     0.372494
53.0     0.420817
55.0     1.123744
56.0     0.423560
57.0     0.347915
58.0     0.393967
60.0     0.138926
61.0     0.111946
62.0    -0.397079
65.0     0.498394
68.0     0.468011
71.0     0.595522
75.0     0.472199
82.0     0.517875
89.0     0.632088
97.0     0.597971
100.0    0.401449
116.0    0.643897
Name: Residual_mov, dtype: float64>",1.18324171533584,0.0016100796245795,3,125,6,2,20,150,298,2075,4061,16.1546336080556,1.88330598728143,126036,6302.8,"22 Summer","W","S",729,"mfa",20.8,20.5,1336
"0803mill1",75.03301916,-0.0010676392834263,0.186184881214233,1.0297689182664,101.071215943,87.01518847,2,538.458602055,19,3731,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0    -0.040858
11.0    0.452160
Name: Residual_mov, dtype: float64>",2.71369592011497,0.00749864892195883,0,0,0,0,10,0,0,43,0,0.701883444048612,0.742377723073159,3712,196.368421052632,"22 Summer","W","S",803,"fts",20.8,20.8,1221
"0804mill1",2947.31678464,-0.000148939588236952,0.279707807303182,1.64838338414842,3210.344238762,3020.246463401,2,10524.021201249,0,83401,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0   -0.119240
7.0    0.378926
Name: Residual_mov, dtype: float64>",2.92451487949998,0.00829898091513359,36,1,4,0,0,31,62,47,88,22.294057213625,0.918068769402926,83401,Inf,"22 Summer","W","S",804,"fms",20.8,20.8,1245
"0804mill2",1266.160109,0.000523921892142129,0.61102428955592,2.02184421138854,917.156703896001,883.686662621,4,10023.385108161,3,36687,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0     0.260652
74.0    0.547544
83.0    0.467686
95.0    0.656155
Name: Residual_mov, dtype: float64>",0.950283043147344,-0.000761251757035337,54,0,0,0,3,4830,9650,659,1285,6.36914377705556,1.38052756265256,36684,12229,"22 Summer","W","S",804,"fma",20.8,20.8,1248
"0804mill3",352.75768452,-0.00324006195851148,0.450693355246309,1.76815325152707,290.536068886,290.536068886,1,290.632937143,11959,2,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0   -0.245371
Name: Residual_mov, dtype: float64>",2.53099013488916,0.013437035443447,0,24,0,0,2,14,28,656,1260,2.01761158948611,1.21416141504418,11957,5979.5,"22 Summer","W","S",804,"fma",20.8,20.8,1251
"0913mill1",159.71465548,0.00260298069981633,0.0560445750394885,0.565585151755116,524.519101552,83.8881104099996,18,11968.830770319,6221,87,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0      0.148678
4.0      0.135540
48.0     0.084611
50.0     0.063186
51.0     0.065973
54.0     0.025209
55.0     0.003063
62.0     0.324013
63.0     0.137539
69.0     0.468671
73.0     0.254954
76.0     0.314108
116.0    0.409603
341.0    0.500469
404.0    0.276624
436.0    0.448562
463.0    0.248378
495.0    0.430542
Name: Residual_mov, dtype: float64>",2.19776575521075,0.0100650445579106,0,0,0,0,1,1,2,12,0,3.64249376077778,0.304497310026308,6134,71.5057471264368,"21 Autumn","W","A",912,"fma",NA,NA,1229
"0913mill2",230.75392468,0.00634129791283881,0.0920528614916913,1.04670830671808,540.950108508003,26.3412848850001,33,14201.552088421,7863,330,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      0.150370
10.0     0.144097
19.0     0.300260
28.0     0.209429
35.0     0.155940
47.0     0.314847
80.0     0.431336
82.0     0.084673
121.0    0.515614
123.0    0.039868
147.0    0.493608
182.0    0.535186
211.0    0.465638
248.0    0.560673
285.0    0.508122
330.0    0.476858
372.0    0.533165
416.0    0.581958
445.0    0.469003
480.0    0.548152
521.0    0.603685
560.0    0.556131
601.0    0.460928
640.0    0.529592
684.0    0.571274
729.0    0.097999
773.0    0.421479
815.0    0.600592
857.0    0.537788
894.0    0.606245
928.0    0.615199
967.0    0.172528
969.0    0.028045
Name: Residual_mov, dtype: float64>",0.872859183720154,-0.00154985741077384,0,0,0,464,25,6,12,27,0,3.75659797575002,0.426571547081196,7533,23.8272727272727,"21 Autumn","W","A",912,"fma",NA,NA,1225
"0913mill3",187.8476198,-0.000605210062737842,0.0792101582204241,0.685792912929803,451.255746460999,183.664342209,6,1883.9301122,4,5355,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0    -0.029717
7.0     0.311089
12.0    0.410451
16.0    0.309866
17.0   -0.008769
24.0    0.321451
Name: Residual_mov, dtype: float64>",1.39721440187459,0.00229805643795509,0,0,0,0,1,0,0,3,0,3.13372046153472,0.416277512858742,5351,1338.75,"21 Autumn","W","A",912,"fta",NA,NA,1232
"0913mill4",113.20337276,0.00648589718703756,0.109079782980943,1.0873525457184,241.670575229999,60.708430569,14,14230.453883669,3681,101,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      0.061253
22.0     0.449268
52.0     0.530962
83.0     0.448384
113.0    0.489335
150.0    0.490444
162.0    0.230920
192.0    0.549855
224.0    0.449491
257.0    0.472407
285.0    0.494295
305.0    0.333148
336.0    0.406905
366.0    0.421722
Name: Residual_mov, dtype: float64>",0.90364695976301,-0.00216469454938899,0,2,0,0,9,1,2,7,2,1.67826788354166,0.468420173421045,3580,36.4455445544554,"21 Autumn","W","A",912,"fma",NA,NA,1235
"0914mill1",513.49728468,0.00142195887652517,0.129395594601103,1.43865894602639,944.290484638997,305.821641882,16,12465.351601551,15942,6,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0      0.308548
5.0      0.208651
12.0     0.365511
22.0     0.027171
24.0     0.052786
25.0     0.020208
26.0     0.225047
31.0     0.043489
45.0     0.374993
47.0     0.039456
139.0    0.399412
152.0    0.427544
274.0    0.376423
291.0    0.369169
312.0    0.517086
333.0    0.558474
Name: Residual_mov, dtype: float64>",1.17100593104717,0.00111052194394533,0,10,0,0,3,4,8,34,44,6.55757280999303,0.543791654192418,15936,2657,"21 Autumn","W","A",912,"ffs",19.6,NA,1223
