"Fly","flight","Count","Speed_mean","Speed_std","Speed_min","Speed_25%","Speed_50%","Speed_75%","Speed_max","Distance","Duration","Accel_mean","A_insect_mean","Residual_mov","T_start","T_end","Speed","Acceleration","A_insect","Behav_rep","Behav_add","dom_dir","Origin","Source","Morph","Ecl_date","SexWeightSize","Temp_start","Temp_end","Exp_start"
"0728mill2",595,535,0.496418186285845,0.129060339794474,0.134201368186633,0.415658422477447,0.517692214432087,0.620957892280146,0.699541165757132,18.9084622,41.3296060379998,0.00271609854126608,0.104957527774626,0.408610278567447,6475.228730318,6516.558336356,0.456635107360817,0.00356025901997277,0.0954176073651791,1.22289303986292,0.00172881817996647,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",610,134,0.38105604659062,0.098532628874608,0.146570063537532,0.288029982307554,0.416887908893276,0.463472162162164,0.512708781727299,4.73595128,13.3427379000004,0.0096990731238298,0.0812717272910985,0.43472119929401,7467.447577641,7480.790315541,0.350839219219887,0.0110884573992938,0.0758950907992946,0.971853976980563,-0.000546729385966333,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",642,94,0.311551430250201,0.0527599057394935,0.104545518133453,0.297770856547257,0.313280319819119,0.349586310003741,0.376983582084364,3.32223448,10.8370288790002,0.00907211858111478,0.0640754572794862,0.364356920384493,7502.538250718,7513.375279597,0.298997039161021,0.0142830572282991,0.0668067630844737,0.746344525047858,-0.00398392140787328,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",661,348,0.364828390729932,0.0744991113890842,0.134787653342081,0.320855640150267,0.346526786285545,0.387189810823323,0.544327834307484,12.29933616,35.0308231379995,0.0032194144896307,0.0704285238379476,0.352131778509538,7530.421882061,7565.452705199,0.3501658532642,0.00342161504135634,0.0672477479951654,0.967757846035755,-0.000357219274640919,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",678,238,0.344317233924443,0.0608624351063865,0.13718375576535,0.302968795370097,0.336936995956464,0.398079868096239,0.457110522879547,8.41161496,25.1271388639998,0.0039124957799047,0.0661867688361833,0.405940267891647,7584.155383682,7609.282522546,0.332713835767638,0.00483115827067342,0.0645810132031512,0.948617209492633,-0.000549055885835392,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",688,209,0.313310992612432,0.0521703675873493,0.150914164112734,0.27151574175787,0.310726543674115,0.362792385500748,0.399977224712509,7.38667028,24.1701781660004,0.00395535972564303,0.0593377504996439,0.471017736587991,7618.642861005,7642.813039171,0.303906057759418,0.00525583176831911,0.0586744920320485,0.676588912799886,-0.00350272439766605,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",695,166,0.3149643973401,0.0551915138148865,0.101562629982148,0.287785007689228,0.309338122629552,0.348942732606948,0.432832510609856,5.86692472,19.1039935250001,0.0047542910598997,0.0605315872803214,0.274837320344588,7648.637372988,7667.741366513,0.301874928325523,0.00620418159052908,0.0593483148434715,0.675734640078732,-0.00377428468058681,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",705,89,0.304073036113938,0.0525817712396022,0.130024914041959,0.281897385830681,0.315592400809493,0.338361510599307,0.37258765829652,3.14551988,10.5091241250002,0.00788311174129495,0.0613084133277996,0.371317839115574,7678.088285615,7688.59740974,0.29266019950193,0.01099934908049,0.0621415609917662,0.592298883406963,-0.0070402550163694,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",716,120,0.296491315864095,0.0488342186046215,0.104293850441025,0.270295521231,0.301799376694606,0.324907188007847,0.393592198685267,4.2411504,14.5161134530008,0.00711842200639607,0.0589086937153576,0.450906674976253,7701.115486137,7715.63159959,0.2862679235948,0.00887252373511057,0.0586440772198154,0.846359635936333,-0.00229855609093141,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",723,459,0.469345844931572,0.0619055809591593,0.133843653955241,0.444274670334742,0.483914360923541,0.509896314898957,0.562514610462858,16.22240028,35.3558786989997,0.00306285228636964,0.0956498856102417,0.458227311475262,7804.066606327,7839.422485026,0.457707104285313,0.00386729827281908,0.0936725273478827,1.39488123800916,0.00303341273219299,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",734,101,0.351793073298773,0.0634080456871172,0.105610939282086,0.3226716169552,0.36129523048133,0.396763828691521,0.4385444926443,3.56963492,10.3580044729997,0.0096405352316376,0.0736105952334192,0.495202520008652,7850.360971966,7860.718976439,0.336177406047844,0.0153468226703939,0.0760709928398685,0.705566389157864,-0.00490896256561222,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",746,249,0.401469132583419,0.0811146169313439,0.115217842119008,0.35793446034218,0.412271364673716,0.456976734782802,0.565045539716907,8.80038708,22.9808414529998,0.00396744025009152,0.0799055272063136,0.391307574462189,8082.849501838,8105.830343291,0.379754175070803,0.00513204113280928,0.0761916725148946,1.22596745580841,0.00214289211516403,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",756,129,0.342627981182049,0.0485593994568095,0.131546283296845,0.341498968561097,0.358310506577301,0.36715495004895,0.395871540733636,4.55923668,13.5065478560009,0.00576115437733374,0.0674418651656592,0.304695307555192,8112.311897697,8125.818445553,0.332625212050771,0.00797432164225746,0.067614662114286,0.568592221733542,-0.00685593102370848,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",763,303,0.449403922025421,0.120913581079754,0.151434663611473,0.36339037370392,0.465498815966675,0.560113773890161,0.631933193293946,10.70890476,25.9426651349986,0.00495394914707777,0.0942335036392335,0.451935964458359,9002.94724986,9028.889914995,0.411243425434461,0.0047035800724265,0.0845919251563213,1.17828941442392,0.0022391069839378,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",790,236,0.433964986696653,0.103698940919146,0.12047929078676,0.35777333208546,0.486007338045887,0.516423179899213,0.55413508116995,8.34092912,20.6869253490004,0.00439594839971295,0.0890104372210175,0.316244168373608,9053.135297965,9073.822223314,0.39990734839727,0.00728824010410732,0.0840057284103478,1.29817463963426,0.00224974133860416,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",800,332,0.383362362208539,0.0621609403384895,0.154674593311081,0.342326001012579,0.397809240447859,0.424163749058628,0.490977843331034,11.73384944,31.525911398001,0.00359317007440131,0.0748013214356996,0.434844596858747,9084.348487079,9115.874398477,0.371503974502526,0.00458636857885368,0.0731294207037967,0.786692331865301,-0.00202016180869634,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",823,512,0.408284147919912,0.0697501092311672,0.107572261734186,0.366919849307261,0.42159726785662,0.461246301535163,0.514746174645435,18.09557504,45.9743362830013,0.00314552227119812,0.0804537996891948,0.319884336033513,9227.060101152,9273.034437435,0.392399622542974,0.00335781593261551,0.0770742915709554,1.02106446574248,0.00023409967074401,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",834,274,0.468211386483554,0.0837862938142434,0.125973537309011,0.424225912154421,0.460701488444356,0.540069055785295,0.594624139531479,9.68396008,21.5120254939993,0.00469396268338759,0.0975405625494611,0.449754366908221,9429.059263212,9450.571288706,0.446954453600525,0.00698937800091957,0.0947338291849636,1.25486240301614,0.00251326192591758,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",849,569,0.435730014813404,0.0696707887596863,0.117721119028959,0.405637532273107,0.449419896481609,0.483376026854514,0.552485161194291,20.11012148,47.7316258869996,0.00254802637504485,0.0866444326099542,0.509709598268996,9486.801419668,9534.533045555,0.420526599987668,0.00267830681295907,0.0832367314784851,0.982529069110938,-0.000175344579125281,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",858,141,0.460559423221733,0.106721649361642,0.136636671268195,0.400106830602945,0.480039241321518,0.556025819635087,0.606256378095501,4.98335172,11.4391817790001,0.00731075351626705,0.0988996123897617,0.462314227183052,10394.149046837,10405.588228616,0.428293413717947,0.00949978760955508,0.0932688708795716,1.12709742587969,0.00164381994243905,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",868,205,0.456237990150631,0.0879012155876563,0.140405978889524,0.442780277827473,0.484311278825959,0.511290689416484,0.567372788429091,7.2452986,16.8056718870012,0.0049481759053257,0.0947399608687709,0.372864773260457,10408.700932421,10425.506604308,0.429194896975893,0.00746476996681644,0.0910219168834394,1.00657703344707,6.52004408160752e-05,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",882,507,0.415015920102603,0.070520908428794,0.127747020310012,0.373478516939416,0.424588270422483,0.457187516592841,0.564629140361533,17.91886044,44.6424297900012,0.00230240416413648,0.0812845121238681,0.457838288627378,10458.880888306,10503.523318096,0.400696218279224,0.00263458596480562,0.0782679304057731,1.00489562460652,4.06039632739782e-05,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",891,170,0.343651893629382,0.0610763689349511,0.1033926968328,0.322112945781257,0.367036675764847,0.381056750736803,0.422389117683624,6.0082964,18.019706142999,0.00497737825551363,0.067088469894411,0.276593894886818,10506.955863289,10524.975569432,0.328954357792909,0.00713223159865492,0.0661992766868647,0.75945195044621,-0.00271283390774031,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",904,366,0.466791322695749,0.0825782162077848,0.110295600688241,0.417150906400941,0.498546980257,0.525843043997497,0.563254751276071,12.93550872,28.8101244450008,0.00328977050683441,0.0957159596148007,0.527013246731791,10544.836648756,10573.646773201,0.446127620093168,0.00574129789081654,0.0932250705201202,0.782540710355764,-0.00215590007100608,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",911,205,0.517742562396025,0.121131204293017,0.11183137430321,0.4280451965645,0.541666917434043,0.621372017270702,0.674715983716131,7.2452986,14.9551246709998,0.00615396133734451,0.113943200133718,0.392667557029846,11049.224518499,11064.17964317,0.477457929802751,0.0111677784150743,0.108695753838718,1.06903521406933,0.000678482620124999,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",920,169,0.465973511846143,0.111357623404139,0.194602537287292,0.395187107256613,0.476952588050436,0.567260948096365,0.618462999800091,5.97295348,13.7722107139998,0.00616332372464923,0.0993495461126382,0.363345075612665,12157.983053507,12171.755264221,0.430347437004838,0.00795182664518831,0.0924688861292593,1.00603498996005,6.97567445477808e-05,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",929,129,0.378741001691598,0.0693999157905923,0.133183334975371,0.345130846181141,0.383283437408934,0.418461970081073,0.5073348942775,4.55923668,12.4003927510003,0.00818918241530442,0.0784544330049655,0.405616075393337,12206.175005424,12218.575398175,0.361360790807149,0.0120136338623025,0.0785115340516608,0.872617554041185,-0.00196744773876058,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",940,307,0.369718433613114,0.0559632845812161,0.131059732653277,0.357245038830679,0.392387069516757,0.408010172592808,0.435870440001036,10.85027644,30.1292847479999,0.00311716889759359,0.0710346511668104,0.417668425142791,12224.715593675,12254.844878423,0.358447214202677,0.00390328540026861,0.0693932743605898,0.937546260749573,-0.000599385731035318,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",951,145,0.299809238692584,0.0431090489830312,0.112393018110213,0.294960865897107,0.306986799267317,0.324435398388337,0.360497219088212,5.1247234,17.368110034,0.00416247535003768,0.0565662741449783,0.163855309952072,12260.826945167,12278.195055201,0.290517444333391,0.0049124374095972,0.0555124997759475,0.658478187306458,-0.00415699868729478,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",968,161,0.343099265275841,0.0626927217658905,0.119336200287612,0.312506173302446,0.347639566394419,0.390283886596883,0.443888083730836,5.69021012,17.096797799999,0.00571473387725975,0.0677402212389791,0.325888155723214,12312.630502776,12329.727300576,0.328512563494884,0.0094001161756524,0.0683630040182669,0.741310065713259,-0.0028823984736251,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",978,85,0.277946421363875,0.0507620748331109,0.102212841983315,0.261054905855201,0.285055751897967,0.315275796364894,0.335635560629833,3.0041482,11.0443880860003,0.00788329923281305,0.0558849647361085,0.283126956413211,12340.672419748,12351.716807834,0.264280157957702,0.0114456958243292,0.0568589871233114,0.480654689876181,-0.00840433016234139,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",989,126,0.360132729819804,0.0709769687218622,0.123671898219094,0.308918997451779,0.379154871904224,0.41571570643992,0.442516927455666,4.45320792,12.8070883700002,0.00581870998163072,0.0718279147821885,0.416436599366195,12358.673608451,12371.480696821,0.341269242066514,0.00882822395256227,0.0708397314454119,0.638475316612454,-0.00419896094751655,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",997,390,0.410228189986217,0.0905606122907741,0.130310845671286,0.324518838802861,0.424984963556061,0.490484850898857,0.549428025426885,13.7837388,35.4415237220001,0.00297843656224213,0.0813205981246832,0.471877027442234,13179.157168312,13214.598692034,0.38769130802772,0.00334559087138946,0.0763803652764479,1.03671842787434,0.000357689547818532,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",1003,334,0.349424295868387,0.0608333866150826,0.106854603916437,0.310536144071097,0.364760094327877,0.393786866784857,0.442467160366555,11.80453528,34.9789389100006,0.00314503545969312,0.0665463668349029,0.240031633291824,13218.800104954,13253.779043864,0.335545592626584,0.00428112826360911,0.0647563646150119,1.09866975799248,0.000897775319420635,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",1013,217,0.347238714798613,0.0765388173697123,0.124690104301651,0.286057148602338,0.34993084783269,0.395332902860777,0.485454367539254,7.66941364,23.118409142,0.00580629637486759,0.0690614701292658,0.387130340060664,13263.021462585,13286.139871727,0.329555883259484,0.00643624259952263,0.0657999830846169,0.889965058264305,-0.0014248748876713,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",1021,151,0.324876843113813,0.0539912814149469,0.108886399362964,0.303799449299411,0.345054404683559,0.358418269211525,0.393650065583074,5.33678092,16.8067686490012,0.00539962573212205,0.0632801928581546,0.295171503309718,13294.891829789,13311.698598438,0.312810296456468,0.00791333683578218,0.0633458032238558,0.928526321503482,-0.000772774627016254,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",1034,313,0.371839064979627,0.0474288794667255,0.137803752320011,0.357596526927168,0.376562707572599,0.399013162713021,0.479982594726196,11.06233396,30.2763538110012,0.00310092662437149,0.0713747818670834,0.390439892330396,13349.432772859,13379.70912667,0.364077493788233,0.00366694053066934,0.0702578233318087,0.734994865075243,-0.0030945930716042,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",1040,441,0.457326360877245,0.0750490714721437,0.105690667634337,0.417099321080297,0.457044448478942,0.517480909261462,0.594049043610697,15.58622772,35.2159283750007,0.0028081110056716,0.0925735513326717,0.313191624141257,13465.51802165,13500.733950025,0.440420692176185,0.00449583953358307,0.0902233781058613,0.910780688449761,-0.000808935650371482,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",1048,334,0.494722376237502,0.151623604519265,0.113288492826067,0.371675842096639,0.548178267447644,0.618647341162262,0.69304859348621,11.80453528,27.2749292810004,0.00411724912601324,0.106950498321607,0.255637566065796,13903.541578538,13930.816507819,0.430143504697662,0.005963431476165,0.0926246779015069,1.17628124021486,0.00185085959409791,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",1062,458,0.398629826469391,0.0999579295081524,0.133765433766061,0.315720269731776,0.371320200727304,0.509767616894043,0.58406956597534,16.18705736,43.255540189999,0.00292265903788865,0.0787834216058676,0.480907495455267,14257.219051197,14300.474591387,0.373794611007023,0.00316343171241941,0.0730575566282841,1.05362361249798,0.000509566469123562,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill2",1072,391,0.408881118672374,0.045864309466392,0.156545116260075,0.39686873385697,0.424036990663456,0.437050748774132,0.472968608220871,13.81908172,34.3094934290002,0.00339917881106652,0.080406806444361,0.60569838020364,14345.873204693,14380.182698122,0.402191557724121,0.00426441214895252,0.0797586050658884,0.974261620466974,-0.000251483650325435,"R","22 Summer","W","S",727,"ffa",20.8,20.8,1227
"0728mill3",2,10036,1.06723652993415,0.465309030219174,0.201337612472242,0.620714973152631,1.12588558566893,1.43611959645362,2.00691829971835,354.70154512,414.410255356,0.00921836461677728,0.442080315345499,-0.309852465311428,0.110356939999974,414.520612296,0.856504639160506,-0.00195047577823901,0.294072568361903,1.71637519349043,0.00941119750588818,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",4,1019,0.70737753758918,0.12512875214457,0.165677769526142,0.680122244476904,0.728435903391867,0.77516841309639,0.988720524191375,36.01443548,53.380643704,0.00691082592724966,0.176495915636608,0.243243943658722,415.195723143,468.576366847,0.672817073591343,0.00141634174420967,0.160193007653997,1.75075607101524,0.00964821184684713,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",16,416,0.451952973960487,0.0823427979587006,0.110582422016231,0.39795370298818,0.471640274205653,0.517153221303434,0.595338676253993,14.70265472,33.846208988,0.0124505956495378,0.101011613650972,0.259430682280837,474.923773169,508.769982157,0.431033392212449,0.0040739263375576,0.0876843275945295,1.52473672245428,0.0118062366293197,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",18,428,0.511938984378789,0.086927754084811,0.207275640285945,0.454299658758638,0.516104563712577,0.571353875807036,0.702626646969433,15.12676976,30.5468365740001,0.0107362816961447,0.115612948266657,0.402073258500243,509.315658525,539.862495099,0.493602083912421,0.0009229187583121,0.100971100707249,1.7803432789607,0.0147741048027008,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",23,746,0.697871429949627,0.123867209993927,0.191190252969652,0.645720204274771,0.710849856235956,0.783342626398806,0.928997557055903,26.36581832,39.48632907,0.0069440712505944,0.173008328007352,0.620955360923394,545.211162604,584.697491674,0.666183010557037,0.00402183780461914,0.160061979245997,1.31561998507293,0.00412549543037521,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",35,445,0.739338626449073,0.123287822460659,0.177344291441541,0.648839174273382,0.776732118413027,0.826515492920895,0.933209569921168,15.7275994,22.0519975909999,0.0100199769713116,0.191591967361747,0.94036667291524,591.815927735,613.867925326,0.709238678728757,0.00546152587681819,0.177051805979985,1.52090503493329,0.00819687650515069,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",38,648,0.629716811447032,0.115555550742893,0.150306241360263,0.568391445365202,0.656797697099369,0.712203722723221,0.823121489499364,22.90221216,38.0711530010001,0.00728412381169844,0.149212331070252,0.42557468128386,615.349084404,653.420237405,0.599249536515873,0.00299847656707138,0.136053045809987,1.47598108167714,0.00700681472427481,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",50,175,0.481511523780053,0.0982966569789402,0.211174914788704,0.413442130812574,0.482057846177714,0.559663277364143,0.646018736329198,6.185011,13.35469842,0.00901681871182569,0.105922406879876,0.0667835330028436,671.681435629,685.036134049,0.458578242374064,0.000989367663239942,0.0919651765969391,1.50867625001313,0.00927787969382789,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",51,618,0.66598214412747,0.126752534318999,0.182507848764524,0.620030031748163,0.689208717549498,0.745102459088013,0.876564240993192,21.84192456,34.7743447319999,0.00976092102824155,0.164530502240977,0.2608695464554,685.444681318,720.21902605,0.625948160256093,0.0010651551842889,0.144112592924057,1.55730598419213,0.00964484662614168,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",54,375,0.628343272461991,0.113117116767963,0.214692923758935,0.556463266219353,0.644291122847855,0.702965915707878,0.842663704954623,13.253595,21.7730659449999,0.0257178633973081,0.167150532603655,0.271816306678403,723.90291131,745.675977255,0.604514911113261,0.0237952828756203,0.15787962613874,1.71935659640341,0.0113893489744974,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",71,394,0.54407578640368,0.124171938233759,0.166882341976628,0.451540788800272,0.574971796782315,0.636958002135608,0.733817506411744,13.92511048,27.384043837,0.00955856504814324,0.125133565817781,0.277048185875904,761.734514713,789.11855855,0.505778245652182,0.00266626460824043,0.108002935856558,1.44441569574398,0.00809395260937334,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",80,808,0.608597764028793,0.103993677718148,0.206791577298101,0.555194750836582,0.620160983961735,0.68688313760079,0.789046231930944,28.55707936,48.7641965400001,0.0081349882395613,0.142667492160327,0.628906367676626,800.739955591,849.504152131,0.584493144896564,0.0016495333538539,0.129216945465439,1.76324143562077,0.0110803600660571,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",88,110,0.364449679486903,0.0763856982724103,0.198996133957872,0.317262692961677,0.350269021043501,0.416394490915151,0.524030884530649,3.8877212,11.0106468220001,0.0173264926543058,0.08447796502506,0.388077827529809,858.977242456,869.987889278,0.34833346337894,0.00431862566518766,0.0677959297652072,1.28378279800135,0.00767707506459458,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",92,142,0.367434972886542,0.0827549818136383,0.179896271880302,0.299061089998915,0.373273985525983,0.422691222760136,0.53546290189937,5.01869464,14.2841094130001,0.0127369109373952,0.0807220130147407,0.228761382147618,877.149429853,891.433539266,0.347306524925736,0.00385361546041403,0.0673087692908406,1.20878002705531,0.00529793675263809,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",95,556,0.553107364341653,0.141131084494933,0.187106458716681,0.424863327409016,0.587137038846208,0.664233880284455,0.811375898005159,19.65066352,38.489118312,0.00973900500409831,0.128945604471062,0.566812706502332,892.286472446,930.775590758,0.509302212194835,0.00183010719858096,0.10880198408463,1.50081293697101,0.00910017270485911,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",102,252,0.502242022873671,0.118443825745587,0.180962336711913,0.418681134992186,0.488818636871397,0.608744032519769,0.702680002655252,8.90641584,18.7768130870001,0.013945075690641,0.117357579806149,0.743316508652871,939.040972294,957.817785381,0.471036795571526,0.00668420973281343,0.10173147670226,1.46301449194777,0.00982327969406143,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",115,176,0.593986788757461,0.10355248656826,0.145293867673697,0.569643926994886,0.62428276601033,0.654555379323953,0.738977807569783,6.22035392,10.988354467,0.0139542854898028,0.143688650570687,0.528483205334577,978.270200983,989.25855545,0.555201985093949,0.00638628188954139,0.126204162911517,1.47209434896221,0.0098283734089945,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",122,684,0.690144946519572,0.0942682267683264,0.220988483443314,0.640215525328031,0.710801754823442,0.759163111661758,0.846576542482281,24.17455728,35.793602793,0.0109480560039038,0.172741773733401,0.708318633426702,1004.105181186,1039.898783979,0.673627836836442,0.00451170693528295,0.16095668201345,2.53019751443069,0.0188399932130249,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",128,608,0.665080247616614,0.139249617332516,0.132321594908743,0.579458464809473,0.685509272873934,0.77578079988665,0.893114833206971,21.48849536,34.22391429,0.0111010948480225,0.166422112380835,0.646055587917164,1050.034909114,1084.258823404,0.62402484510317,0.00522958887963061,0.147949172199136,2.0299032701173,0.0148821868316706,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",138,235,0.597172367245277,0.158972710504189,0.218647720956082,0.455093224610085,0.620655061944689,0.745037050256786,0.836807064330092,8.3055862,15.049116444,0.0135063397241457,0.147499887470477,0.783856608327135,1091.941730615,1106.990847059,0.547597493881134,0.00836084185999511,0.12752130320709,1.35195080122961,0.00748359550749963,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",143,351,0.651472662052019,0.103034904176866,0.1155164273779,0.624866411289817,0.67656362219094,0.712579499235056,0.802074579741763,12.40536492,19.7500964010001,0.0113449850750355,0.159891773090314,0.560049491085872,1109.98758637,1129.737682771,0.619330830467667,0.00579224624602705,0.145479488065648,1.75523010787351,0.0121726328792174,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",155,446,0.696302201501545,0.144705686567001,0.164996868204177,0.659120324544019,0.732894465476308,0.79595426704924,0.900543586266694,15.76294232,24.1503311020001,0.0113900243175633,0.178041524673104,0.732311163927849,1140.503803059,1164.654134161,0.64852329142122,0.00640622625858566,0.158438499207912,1.8808298346025,0.0124175633366045,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",170,194,0.570441838378002,0.192034226253233,0.144846511280664,0.418811676442259,0.580720913804186,0.756283339869979,0.839064258580558,6.85652648,13.8256478979999,0.0105590745030453,0.138466617242902,0.112307527152696,1179.226061651,1193.051709549,0.487869399523232,0.00653930503651973,0.111082976301306,1.13135803552514,0.00275842470317484,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",172,554,0.653827221839851,0.168433727803288,0.166390661301394,0.498078474251353,0.738909694191304,0.78358723068448,0.891753478238387,19.57997768,32.7840563569998,0.00906171890797078,0.162405895287701,0.453631156445575,1193.683113856,1226.467170213,0.594289454467964,0.00185936149484726,0.137046191614947,1.91452735237785,0.012612018647616,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",180,556,0.629710794537245,0.0949132036724168,0.104629394374104,0.591519501072179,0.646857230976457,0.690516916863223,0.808031067214326,19.65066352,32.1042207589999,0.00919484300331629,0.150189568562403,0.39475422803047,1243.727200214,1275.831420973,0.607764980520268,0.00391694081272698,0.138655650114115,1.90603096815243,0.0129947989945312,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",191,755,0.619354964899358,0.147738843577408,0.150252768867059,0.500886360362824,0.671028296650698,0.744693137514496,0.835117415897136,26.6839046,46.5429843229999,0.00923148892075927,0.14959892803283,0.162605275759217,1317.48587799,1364.028862313,0.571441272468487,0.00293961896570654,0.129233493990384,1.82112091619783,0.0127041206517889,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",193,473,0.612467916330579,0.0934809375655145,0.17156663484525,0.575106413442586,0.62297094549457,0.677561134239258,0.742348524001593,16.71720116,28.335040576,0.00811037096721067,0.143379968032618,0.217970296046405,1364.631300888,1392.966341464,0.586435288650828,0.00112498295667019,0.129388783585523,1.84289318849229,0.0119539093091064,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",200,142,0.418184232198142,0.124893609449011,0.118840098898576,0.324778300891013,0.404791412110208,0.487435122638906,0.693980605149498,5.01869464,12.9511080329999,0.0225817491800146,0.104186541954609,0.339632425830795,1401.54824999,1414.499358023,0.37987160167055,0.0125479338832155,0.0847626689122402,1.72096685442087,0.0179565999893134,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",215,443,0.628633490778172,0.110514013784492,0.176876584867902,0.570958508642746,0.658180531481443,0.710273554795693,0.793350478017985,15.65691356,25.8659746159999,0.00902894571136717,0.150355881862858,0.517283957950827,1429.878232486,1455.744207102,0.601604553952958,0.00337777379120087,0.136782439435659,2.30500059510757,0.015780733160255,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
"0728mill3",228,126,0.453109761472811,0.079344127635023,0.165678135510427,0.398034272831846,0.467591743908922,0.517989485095476,0.561122029362605,4.45320792,10.0517207780001,0.0166363770860439,0.105412302700582,0.718189099411917,1467.999473168,1478.051193946,0.436020845672276,0.0168836002603978,0.10152564178329,1.09281869398342,0.00213881954223859,"R","22 Summer","W","S",726,"mml",20.8,20.8,1230
