"Fly","Index","Events","dom_dir","Origin","Source","Morph","Ecl_date","SexWeightSize","Temp_start","Temp_end","Exp_start"
"0916mill4",113,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",114,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",115,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",116,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",117,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",118,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",119,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",120,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",121,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",122,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",123,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",124,13,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",125,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",126,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",127,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",128,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",129,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",130,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",131,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",132,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",133,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",134,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",135,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",136,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",137,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",138,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",139,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",140,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",141,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",142,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",143,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",144,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",145,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",146,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",147,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",148,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",149,10,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",150,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",151,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",152,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",153,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",154,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",155,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",156,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",157,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",158,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",159,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",160,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",161,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",162,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",163,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",164,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",165,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",166,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",167,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",168,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",169,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",170,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",171,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",172,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",173,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",174,14,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",175,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",176,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",177,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",178,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",179,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",180,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",181,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",182,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",183,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",184,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",185,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",186,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",187,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",188,10,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",189,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",190,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",191,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",192,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",193,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",194,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",195,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",196,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",197,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",198,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",199,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",200,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",201,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",202,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",203,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",204,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",205,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",206,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",207,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",208,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",209,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",210,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",211,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",212,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",213,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",214,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",215,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",216,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",217,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",218,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",219,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",220,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",221,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",222,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",223,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",224,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",225,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",226,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",227,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",228,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",229,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",230,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",231,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",232,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",233,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",234,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",235,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",236,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",237,9,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",238,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0916mill4",239,NA,"F","21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0917mill1",0,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",1,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",2,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",3,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",4,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",5,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",6,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",7,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",8,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",9,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",10,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",11,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",12,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",13,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",14,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",15,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",16,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",17,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",18,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",19,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",20,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",21,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",22,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",23,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",24,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",25,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",26,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",27,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",28,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",29,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",30,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",31,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",32,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",33,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",34,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",35,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",36,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",37,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",38,19,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",39,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",40,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",41,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",42,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",43,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",44,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",45,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",46,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",47,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",48,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",49,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",50,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",51,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",52,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",53,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",54,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",55,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",56,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",57,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",58,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",59,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",60,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",61,4,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",62,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",63,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",64,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",65,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",66,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",67,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",68,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",69,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",70,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",71,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",72,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",73,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",74,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",75,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",76,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",77,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",78,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",79,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",80,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",81,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",82,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",83,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",84,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",85,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",86,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",87,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",88,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",89,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",90,3,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",91,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",92,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",93,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",94,12,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",95,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",96,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",97,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",98,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",99,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",100,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",101,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",102,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",103,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",104,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",105,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",106,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",107,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",108,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",109,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",110,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",111,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",112,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",113,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",114,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",115,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",116,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",117,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",118,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",119,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",120,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",121,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",122,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",123,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",124,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",125,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",126,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",127,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",128,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",129,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",130,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",131,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",132,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",133,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",134,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",135,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",136,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",137,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",138,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",139,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",140,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",141,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",142,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",143,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",144,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",145,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",146,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",147,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",148,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",149,16,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",150,13,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",151,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",152,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",153,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",154,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",155,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",156,17,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",157,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",158,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",159,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",160,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",161,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",162,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",163,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",164,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",165,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",166,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",167,9,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",168,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",169,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",170,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",171,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",172,7,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",173,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",174,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",175,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",176,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",177,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",178,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",179,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",180,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",181,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",182,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",183,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",184,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",185,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",186,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",187,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",188,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",189,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",190,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",191,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",192,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",193,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",194,7,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",195,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill1",196,NA,"F","21 Autumn","W","A",912,"fma",17.6,18.6,1254
